chr	start	end	name	mutation_count
chr16	23843242	23843637	chr16.23843242.23843637	1
chr16	23905013	23905476	chr16.23905013.23905476	5
chr16	24178568	24178983	chr16.24178568.24178983	3
chr16	24511256	24511587	chr16.24511256.24511587	2
chr16	24585441	24585942	chr16.24585441.24585942	4
chr16	24848117	24848486	chr16.24848117.24848486	2
chr16	24900232	24900714	chr16.24900232.24900714	4
chr16	24994154	24994858	chr16.24994154.24994858	4
chr16	25771802	25772321	chr16.25771802.25772321	3
chr16	25855829	25856471	chr16.25855829.25856471	1
chr16	26051052	26051591	chr16.26051052.26051591	1
chr16	27175956	27176373	chr16.27175956.27176373	2
chr16	27742405	27742892	chr16.27742405.27742892	1
chr16	28541059	28541512	chr16.28541059.28541512	2
chr16	28549347	28549752	chr16.28549347.28549752	2
chr16	28750163	28751073	chr16.28750163.28751073	5
chr16	28981394	28982054	chr16.28981394.28982054	3
chr16	29061407	29062050	chr16.29061407.29062050	2
chr16	29307922	29308508	chr16.29307922.29308508	8
chr16	29419510	29420247	chr16.29419510.29420247	6
chr16	29610978	29611413	chr16.29610978.29611413	3
chr16	29622696	29623280	chr16.29622696.29623280	3
chr16	29857027	29857592	chr16.29857027.29857592	2
chr16	29861181	29861774	chr16.29861181.29861774	6
chr16	29891714	29892413	chr16.29891714.29892413	2
chr16	29992449	29993022	chr16.29992449.29993022	6
chr16	30085334	30085773	chr16.30085334.30085773	1
chr16	30247110	30247865	chr16.30247110.30247865	5
chr16	30565670	30565996	chr16.30565670.30565996	2
chr16	30829817	30830155	chr16.30829817.30830155	1
chr16	30844529	30845681	chr16.30844529.30845681	1
chr16	30954727	30955341	chr16.30954727.30955341	2
chr16	31105683	31106368	chr16.31105683.31106368	4
chr16	31177113	31177582	chr16.31177113.31177582	1
chr16	31365051	31365607	chr16.31365051.31365607	2
chr16	31501670	31502032	chr16.31501670.31502032	2
chr16	31819267	31819991	chr16.31819267.31819991	7
chr16	32164835	32165206	chr16.32164835.32165206	2
chr16	32183406	32183866	chr16.32183406.32183866	1
chr16	34973894	34974831	chr16.34973894.34974831	15
chr16	35102786	35103320	chr16.35102786.35103320	7
chr16	35188624	35189028	chr16.35188624.35189028	3
chr16	35194821	35195135	chr16.35194821.35195135	2
chr16	46887566	46888053	chr16.46887566.46888053	3
chr16	47136239	47136575	chr16.47136239.47136575	1
chr16	47258907	47259343	chr16.47258907.47259343	3
chr16	47468120	47468550	chr16.47468120.47468550	5
chr16	47787780	47788180	chr16.47787780.47788180	1
chr16	47995387	47995777	chr16.47995387.47995777	2
chr16	48101039	48101632	chr16.48101039.48101632	3
chr16	48113498	48113924	chr16.48113498.48113924	3
chr16	48438402	48439044	chr16.48438402.48439044	1
chr16	48546807	48547250	chr16.48546807.48547250	2
chr16	48611679	48612345	chr16.48611679.48612345	3
chr16	48613062	48613552	chr16.48613062.48613552	2
chr16	49127122	49127554	chr16.49127122.49127554	2
chr16	49348454	49348926	chr16.49348454.49348926	2
chr16	49383029	49383370	chr16.49383029.49383370	3
chr16	49417279	49417584	chr16.49417279.49417584	1
chr16	49441292	49442042	chr16.49441292.49442042	6
chr16	49593439	49593828	chr16.49593439.49593828	4
chr16	49608128	49608549	chr16.49608128.49608549	1
chr16	49649112	49649525	chr16.49649112.49649525	2
chr16	49739416	49739838	chr16.49739416.49739838	4
chr16	49890915	49891405	chr16.49890915.49891405	3
chr16	50088380	50088836	chr16.50088380.50088836	2
chr16	50102437	50102799	chr16.50102437.50102799	1
chr16	50114308	50115102	chr16.50114308.50115102	6
chr16	50382114	50382907	chr16.50382114.50382907	5
chr16	50584078	50584622	chr16.50584078.50584622	3
chr16	50668604	50669158	chr16.50668604.50669158	3
chr16	50671715	50672143	chr16.50671715.50672143	1
chr16	50677478	50677911	chr16.50677478.50677911	3
chr16	51133127	51133678	chr16.51133127.51133678	1
chr16	52573604	52574137	chr16.52573604.52574137	3
chr16	52813129	52813588	chr16.52813129.52813588	6
chr16	53052435	53053030	chr16.53052435.53053030	6
chr16	53433594	53433966	chr16.53433594.53433966	7
chr16	53776095	53776622	chr16.53776095.53776622	2
chr16	53817184	53817731	chr16.53817184.53817731	4
chr16	54080581	54081191	chr16.54080581.54081191	3
chr16	54244099	54244747	chr16.54244099.54244747	5
chr16	54628784	54629329	chr16.54628784.54629329	2
chr16	54645380	54645886	chr16.54645380.54645886	5
chr16	54746468	54747001	chr16.54746468.54747001	3
chr16	55120388	55120827	chr16.55120388.55120827	1
chr16	55207895	55208241	chr16.55207895.55208241	1
chr16	55325594	55326300	chr16.55325594.55326300	1
chr16	56532699	56533211	chr16.56532699.56533211	3
chr16	56600350	56600914	chr16.56600350.56600914	2
chr16	56603610	56604060	chr16.56603610.56604060	2
chr16	56614510	56615060	chr16.56614510.56615060	8
chr16	56685189	56685767	chr16.56685189.56685767	5
chr16	56814712	56815204	chr16.56814712.56815204	1
chr16	57045553	57046388	chr16.57045553.57046388	5
chr16	57062328	57062782	chr16.57062328.57062782	4
chr16	57500624	57501143	chr16.57500624.57501143	3
chr16	57600281	57600962	chr16.57600281.57600962	3
chr16	57645961	57646552	chr16.57645961.57646552	3
chr16	57677650	57678177	chr16.57677650.57678177	1
chr16	57724531	57725081	chr16.57724531.57725081	1
chr16	57799053	57800196	chr16.57799053.57800196	6
chr16	57807268	57807660	chr16.57807268.57807660	3
chr16	57871454	57871893	chr16.57871454.57871893	1
chr16	57976245	57976889	chr16.57976245.57976889	2
chr16	57977781	57978156	chr16.57977781.57978156	2
chr16	58366312	58366760	chr16.58366312.58366760	3
chr16	59170125	59170607	chr16.59170125.59170607	11
chr16	62363543	62363934	chr16.62363543.62363934	2
chr16	62408813	62409282	chr16.62408813.62409282	1
chr16	63289880	63290300	chr16.63289880.63290300	3
chr16	64356196	64356742	chr16.64356196.64356742	2
chr16	65769109	65769642	chr16.65769109.65769642	4
chr16	66167889	66168321	chr16.66167889.66168321	4
chr16	66374385	66374773	chr16.66374385.66374773	9
chr16	66387871	66388520	chr16.66387871.66388520	6
chr16	66522040	66522750	chr16.66522040.66522750	7
chr16	66523888	66524468	chr16.66523888.66524468	1
chr16	66632576	66632971	chr16.66632576.66632971	1
chr16	66739930	66740466	chr16.66739930.66740466	2
chr16	66867887	66868407	chr16.66867887.66868407	1
chr16	66930045	66930703	chr16.66930045.66930703	8
chr16	67153673	67154111	chr16.67153673.67154111	1
chr16	67181041	67182066	chr16.67181041.67182066	5
chr16	67339479	67339925	chr16.67339479.67339925	3
chr16	67980315	67980910	chr16.67980315.67980910	1
chr16	67995366	67995891	chr16.67995366.67995891	2
chr16	68086467	68087235	chr16.68086467.68087235	1
chr16	68284903	68285392	chr16.68284903.68285392	2
chr16	68286183	68286715	chr16.68286183.68286715	6
chr16	68287864	68288478	chr16.68287864.68288478	2
chr16	68417500	68418534	chr16.68417500.68418534	3
chr16	68526279	68526681	chr16.68526279.68526681	4
chr16	68739962	68740762	chr16.68739962.68740762	4
chr16	69031931	69032349	chr16.69031931.69032349	5
chr16	69077951	69078677	chr16.69077951.69078677	6
chr16	69179253	69180171	chr16.69179253.69180171	2
chr16	69201851	69202313	chr16.69201851.69202313	2
chr16	69286926	69287323	chr16.69286926.69287323	2
chr16	69351535	69352105	chr16.69351535.69352105	1
chr16	69385178	69386426	chr16.69385178.69386426	9
chr16	69503251	69503780	chr16.69503251.69503780	3
chr16	70645326	70645710	chr16.70645326.70645710	2
chr16	70864792	70865180	chr16.70864792.70865180	1
chr16	71230299	71231184	chr16.71230299.71231184	3
chr16	71565446	71565846	chr16.71565446.71565846	1
chr16	71637379	71637886	chr16.71637379.71637886	3
chr16	72172239	72172877	chr16.72172239.72172877	3
chr16	72837004	72837489	chr16.72837004.72837489	6
chr16	72876203	72876733	chr16.72876203.72876733	4
chr16	72956096	72956738	chr16.72956096.72956738	4
chr16	73032485	73034078	chr16.73032485.73034078	14
chr16	73034276	73034921	chr16.73034276.73034921	6
chr16	73052764	73053177	chr16.73052764.73053177	1
chr16	73062764	73063696	chr16.73062764.73063696	4
chr16	73126481	73126886	chr16.73126481.73126886	4
chr16	73743780	73744132	chr16.73743780.73744132	2
chr16	74570917	74571453	chr16.74570917.74571453	4
chr16	74771740	74772109	chr16.74771740.74772109	3
chr16	75070079	75070928	chr16.75070079.75070928	6
chr16	76265512	76265951	chr16.76265512.76265951	2
chr16	77656910	77657497	chr16.77656910.77657497	5
chr16	77660255	77660855	chr16.77660255.77660855	6
chr16	77782748	77783168	chr16.77782748.77783168	3
chr16	77833829	77834321	chr16.77833829.77834321	2
chr16	78005933	78006367	chr16.78005933.78006367	2
chr16	78437437	78437831	chr16.78437437.78437831	10
chr16	78683945	78685493	chr16.78683945.78685493	13
chr16	78749680	78750506	chr16.78749680.78750506	8
chr16	78925124	78925540	chr16.78925124.78925540	3
chr16	78987650	78988224	chr16.78987650.78988224	2
chr16	79563965	79564368	chr16.79563965.79564368	3
chr16	79589569	79590325	chr16.79589569.79590325	4
chr16	81214731	81215344	chr16.81214731.81215344	10
chr16	81238242	81239063	chr16.81238242.81239063	13
chr16	81405576	81406317	chr16.81405576.81406317	9
chr16	81585813	81586341	chr16.81585813.81586341	10
chr16	81710617	81711105	chr16.81710617.81711105	2
chr16	81723140	81723644	chr16.81723140.81723644	5
chr16	82368036	82368390	chr16.82368036.82368390	1
chr16	82628819	82630333	chr16.82628819.82630333	21
chr16	82671757	82672209	chr16.82671757.82672209	3
chr16	82694608	82695100	chr16.82694608.82695100	5
chr16	83113352	83113899	chr16.83113352.83113899	4
chr16	83888563	83889171	chr16.83888563.83889171	14
chr16	83993909	83994594	chr16.83993909.83994594	8
chr16	83995703	83996389	chr16.83995703.83996389	3
chr16	84506403	84506866	chr16.84506403.84506866	10
chr16	84562345	84562889	chr16.84562345.84562889	2
chr16	84582973	84583514	chr16.84582973.84583514	2
chr16	84607759	84608308	chr16.84607759.84608308	6
chr16	84650551	84651265	chr16.84650551.84651265	4
chr16	84754359	84754911	chr16.84754359.84754911	5
chr16	84839922	84840552	chr16.84839922.84840552	3
chr16	84940773	84941217	chr16.84940773.84941217	4
chr16	85075279	85075729	chr16.85075279.85075729	6
chr16	85086562	85087387	chr16.85086562.85087387	6
chr16	85148912	85149374	chr16.85148912.85149374	6
chr16	85230015	85230564	chr16.85230015.85230564	3
chr16	85307470	85308227	chr16.85307470.85308227	4
chr16	85331807	85332904	chr16.85331807.85332904	7
chr16	85716682	85717250	chr16.85716682.85717250	4
chr16	85979643	85979981	chr16.85979643.85979981	1
chr16	86364180	86364728	chr16.86364180.86364728	2
chr16	86723696	86724222	chr16.86723696.86724222	6
chr16	86827053	86827502	chr16.86827053.86827502	4
chr16	87178163	87178573	chr16.87178163.87178573	4
chr16	87216730	87217713	chr16.87216730.87217713	6
chr16	87721426	87722320	chr16.87721426.87722320	19
chr16	87789469	87791219	chr16.87789469.87791219	15
chr16	87815588	87816144	chr16.87815588.87816144	5
chr16	87949044	87949582	chr16.87949044.87949582	9
chr16	88014288	88014859	chr16.88014288.88014859	3
chr16	88098764	88099219	chr16.88098764.88099219	3
chr16	88208822	88209275	chr16.88208822.88209275	6
chr16	88317621	88318163	chr16.88317621.88318163	4
chr16	88406505	88407298	chr16.88406505.88407298	13
chr16	88424286	88425767	chr16.88424286.88425767	18
chr16	88552736	88553437	chr16.88552736.88553437	9
chr16	89093063	89093399	chr16.89093063.89093399	1
chr16	89105269	89105750	chr16.89105269.89105750	2
chr16	89123516	89123912	chr16.89123516.89123912	7
chr16	89136289	89136847	chr16.89136289.89136847	9
chr16	89481543	89482076	chr16.89481543.89482076	2
chr16	89860532	89861412	chr16.89860532.89861412	7
chr16	89951533	89951863	chr16.89951533.89951863	2
chr17	622446	622783	chr17.622446.622783	1
chr17	661665	661975	chr17.661665.661975	2
chr17	737599	738176	chr17.737599.738176	7
chr17	951325	952359	chr17.951325.952359	12
chr17	1143589	1143994	chr17.1143589.1143994	6
chr17	1242018	1242402	chr17.1242018.1242402	3
chr17	1252376	1252816	chr17.1252376.1252816	8
chr17	1259238	1259957	chr17.1259238.1259957	15
chr17	1260115	1260695	chr17.1260115.1260695	4
chr17	1456921	1457390	chr17.1456921.1457390	2
chr17	1473289	1473673	chr17.1473289.1473673	1
chr17	1608665	1609018	chr17.1608665.1609018	3
chr17	1611720	1612070	chr17.1611720.1612070	2
chr17	1722922	1723453	chr17.1722922.1723453	1
chr17	1914863	1915329	chr17.1914863.1915329	6
chr17	1956063	1956527	chr17.1956063.1956527	3
chr17	2484927	2485475	chr17.2484927.2485475	5
chr17	2564859	2565287	chr17.2564859.2565287	3
chr17	2675332	2675674	chr17.2675332.2675674	3
chr17	2702373	2702821	chr17.2702373.2702821	2
chr17	2791658	2791996	chr17.2791658.2791996	5
chr17	2824798	2825154	chr17.2824798.2825154	1
chr17	2937405	2937922	chr17.2937405.2937922	4
chr17	3030135	3030671	chr17.3030135.3030671	5
chr17	3043801	3044196	chr17.3043801.3044196	2
chr17	3685175	3685699	chr17.3685175.3685699	8
chr17	3691643	3692129	chr17.3691643.3692129	4
chr17	3772922	3773260	chr17.3772922.3773260	16
chr17	3865150	3866043	chr17.3865150.3866043	3
chr17	3934979	3935633	chr17.3934979.3935633	4
chr17	4152486	4152821	chr17.4152486.4152821	2
chr17	4199881	4200251	chr17.4199881.4200251	3
chr17	4304460	4304890	chr17.4304460.4304890	2
chr17	4389037	4389550	chr17.4389037.4389550	7
chr17	4395885	4396690	chr17.4395885.4396690	7
chr17	4500854	4501829	chr17.4500854.4501829	4
chr17	4604192	4604645	chr17.4604192.4604645	4
chr17	4626007	4626340	chr17.4626007.4626340	2
chr17	4658515	4658858	chr17.4658515.4658858	1
chr17	4747908	4748301	chr17.4747908.4748301	3
chr17	4827320	4827744	chr17.4827320.4827744	2
chr17	4854167	4854906	chr17.4854167.4854906	5
chr17	5241986	5242805	chr17.5241986.5242805	2
chr17	5307371	5307786	chr17.5307371.5307786	2
chr17	5422541	5422967	chr17.5422541.5422967	2
chr17	5582458	5583165	chr17.5582458.5583165	2
chr17	5586225	5586666	chr17.5586225.5586666	2
chr17	5661580	5661939	chr17.5661580.5661939	2
chr17	5667862	5668375	chr17.5667862.5668375	1
chr17	5793924	5794338	chr17.5793924.5794338	3
chr17	5800475	5801145	chr17.5800475.5801145	6
chr17	5821124	5821762	chr17.5821124.5821762	3
chr17	6376979	6377466	chr17.6376979.6377466	3
chr17	6456288	6457510	chr17.6456288.6457510	6
chr17	6577707	6578171	chr17.6577707.6578171	6
chr17	6843366	6843744	chr17.6843366.6843744	1
chr17	7131978	7132301	chr17.7131978.7132301	4
chr17	7156355	7156784	chr17.7156355.7156784	3
chr17	7233092	7233592	chr17.7233092.7233592	2
chr17	7324171	7324784	chr17.7324171.7324784	1
chr17	7345865	7346615	chr17.7345865.7346615	3
chr17	7349673	7350705	chr17.7349673.7350705	5
chr17	7443899	7444575	chr17.7443899.7444575	2
chr17	7461213	7461999	chr17.7461213.7461999	4
chr17	7551526	7551876	chr17.7551526.7551876	3
chr17	7685813	7687093	chr17.7685813.7687093	2
chr17	7853066	7853749	chr17.7853066.7853749	2
chr17	7972077	7972533	chr17.7972077.7972533	2
chr17	7997169	7997659	chr17.7997169.7997659	1
chr17	8004227	8005953	chr17.8004227.8005953	8
chr17	8014177	8014693	chr17.8014177.8014693	3
chr17	8133429	8134117	chr17.8133429.8134117	2
chr17	8199849	8200582	chr17.8199849.8200582	6
chr17	8300543	8301127	chr17.8300543.8301127	6
chr17	8408264	8408905	chr17.8408264.8408905	3
chr17	8709131	8709519	chr17.8709131.8709519	3
chr17	8855454	8856374	chr17.8855454.8856374	5
chr17	8888267	8889032	chr17.8888267.8889032	3
chr17	8965198	8966279	chr17.8965198.8966279	6
chr17	9171005	9171461	chr17.9171005.9171461	2
chr17	9185108	9185654	chr17.9185108.9185654	3
chr17	9763533	9764272	chr17.9763533.9764272	7
chr17	9824185	9824525	chr17.9824185.9824525	3
chr17	9905929	9906332	chr17.9905929.9906332	4
chr17	10036444	10037249	chr17.10036444.10037249	5
chr17	10095264	10095754	chr17.10095264.10095754	3
chr17	10098972	10099722	chr17.10098972.10099722	6
chr17	10616554	10617041	chr17.10616554.10617041	2
chr17	10628855	10629207	chr17.10628855.10629207	2
chr17	10879207	10879618	chr17.10879207.10879618	1
chr17	11506682	11507089	chr17.11506682.11507089	2
chr17	11628426	11628785	chr17.11628426.11628785	1
chr17	11644297	11644742	chr17.11644297.11644742	3
chr17	11948595	11949306	chr17.11948595.11949306	4
chr17	12549521	12550172	chr17.12549521.12550172	1
chr17	12613627	12614140	chr17.12613627.12614140	7
chr17	12987029	12987759	chr17.12987029.12987759	3
chr17	13140849	13141329	chr17.13140849.13141329	3
chr17	13584666	13585125	chr17.13584666.13585125	1
chr17	13735583	13735944	chr17.13735583.13735944	1
chr17	14019538	14020003	chr17.14019538.14020003	5
chr17	14308763	14310557	chr17.14308763.14310557	10
chr17	14356001	14356577	chr17.14356001.14356577	2
chr17	14372819	14373650	chr17.14372819.14373650	6
chr17	14622419	14623233	chr17.14622419.14623233	2
chr17	14756561	14756914	chr17.14756561.14756914	1
chr17	14926531	14926983	chr17.14926531.14926983	2
chr17	15091905	15092240	chr17.15091905.15092240	5
chr17	15185638	15186023	chr17.15185638.15186023	2
chr17	15291966	15292418	chr17.15291966.15292418	1
chr17	15414926	15415379	chr17.15414926.15415379	2
chr17	15479860	15480307	chr17.15479860.15480307	1
chr17	15513001	15513800	chr17.15513001.15513800	6
chr17	15654977	15655719	chr17.15654977.15655719	5
chr17	16294584	16295082	chr17.16294584.16295082	3
chr17	16378691	16379183	chr17.16378691.16379183	1
chr17	16446325	16446749	chr17.16446325.16446749	4
chr17	16536730	16537388	chr17.16536730.16537388	6
chr17	16662938	16663450	chr17.16662938.16663450	4
chr17	16751237	16751731	chr17.16751237.16751731	3
chr17	16973919	16974272	chr17.16973919.16974272	1
chr17	17044823	17045733	chr17.17044823.17045733	1
chr17	17072116	17072570	chr17.17072116.17072570	3
chr17	17096452	17096965	chr17.17096452.17096965	2
chr17	17130088	17130413	chr17.17130088.17130413	1
chr17	17401264	17401919	chr17.17401264.17401919	4
chr17	17490739	17491314	chr17.17490739.17491314	1
chr17	17536038	17536506	chr17.17536038.17536506	1
chr17	17538602	17539241	chr17.17538602.17539241	2
chr17	17551365	17551909	chr17.17551365.17551909	5
chr17	17609137	17609618	chr17.17609137.17609618	1
chr17	17734556	17735193	chr17.17734556.17735193	2
chr17	18041804	18042168	chr17.18041804.18042168	1
chr17	18088815	18089281	chr17.18088815.18089281	1
chr17	18182230	18182646	chr17.18182230.18182646	2
chr17	18185932	18186460	chr17.18185932.18186460	5
chr17	18500242	18501011	chr17.18500242.18501011	3
chr17	19248927	19249440	chr17.19248927.19249440	1
chr17	19305878	19306879	chr17.19305878.19306879	2
chr17	19457831	19458291	chr17.19457831.19458291	1
chr17	19538413	19539008	chr17.19538413.19539008	2
chr17	19546782	19547085	chr17.19546782.19547085	4
chr17	19577350	19577687	chr17.19577350.19577687	3
chr17	19652572	19653065	chr17.19652572.19653065	4
chr17	19734050	19734587	chr17.19734050.19734587	3
chr17	20263675	20264022	chr17.20263675.20264022	3
chr17	20461463	20461824	chr17.20461463.20461824	2
chr17	20896134	20896588	chr17.20896134.20896588	20
chr17	20961581	20962076	chr17.20961581.20962076	6
chr17	21270853	21271214	chr17.21270853.21271214	1
chr17	21300087	21300525	chr17.21300087.21300525	5
chr17	27216910	27217272	chr17.27216910.27217272	1
chr17	27364050	27364629	chr17.27364050.27364629	7
chr17	27489008	27489565	chr17.27489008.27489565	2
chr17	27496095	27497077	chr17.27496095.27497077	5
chr17	27586149	27586830	chr17.27586149.27586830	4
chr17	27748184	27748598	chr17.27748184.27748598	2
chr17	27756783	27757295	chr17.27756783.27757295	3
chr17	27800648	27801058	chr17.27800648.27801058	2
chr17	28133530	28134069	chr17.28133530.28134069	1
chr17	28398146	28398670	chr17.28398146.28398670	3
chr17	28551659	28553279	chr17.28551659.28553279	8
chr17	28712715	28713480	chr17.28712715.28713480	2
chr17	28879104	28879538	chr17.28879104.28879538	4
chr17	28892990	28893554	chr17.28892990.28893554	2
chr17	28965580	28966053	chr17.28965580.28966053	2
chr17	28993577	28994218	chr17.28993577.28994218	3
chr17	29007208	29008628	chr17.29007208.29008628	1
chr17	29040198	29040836	chr17.29040198.29040836	8
chr17	29157279	29157864	chr17.29157279.29157864	1
chr17	29219225	29220144	chr17.29219225.29220144	4
chr17	29347870	29348640	chr17.29347870.29348640	3
chr17	29363395	29363711	chr17.29363395.29363711	2
chr17	29537010	29537440	chr17.29537010.29537440	3
chr17	29555862	29556343	chr17.29555862.29556343	4
chr17	29726663	29727434	chr17.29726663.29727434	2
chr17	29739928	29740411	chr17.29739928.29740411	1
chr17	29808467	29808874	chr17.29808467.29808874	6
chr17	30125330	30125701	chr17.30125330.30125701	1
chr17	30706716	30707526	chr17.30706716.30707526	2
chr17	30812314	30813211	chr17.30812314.30813211	1
chr17	31072229	31072703	chr17.31072229.31072703	4
chr17	31448504	31448934	chr17.31448504.31448934	5
chr17	31726911	31727340	chr17.31726911.31727340	3
chr17	32015583	32016174	chr17.32015583.32016174	5
chr17	32111482	32111883	chr17.32111482.32111883	2
chr17	32264147	32265216	chr17.32264147.32265216	6
chr17	32277237	32277817	chr17.32277237.32277817	2
chr17	33049791	33050337	chr17.33049791.33050337	4
chr17	33779112	33779565	chr17.33779112.33779565	2
chr17	34081311	34081750	chr17.34081311.34081750	2
chr17	34146475	34146956	chr17.34146475.34146956	4
chr17	34163799	34164183	chr17.34163799.34164183	2
chr17	34300582	34301445	chr17.34300582.34301445	5
chr17	34613302	34613700	chr17.34613302.34613700	1
chr17	35080578	35081005	chr17.35080578.35081005	1
chr17	35533363	35533812	chr17.35533363.35533812	3
chr17	35613013	35613468	chr17.35613013.35613468	4
chr17	35763971	35765779	chr17.35763971.35765779	8
chr17	35788348	35789345	chr17.35788348.35789345	1
chr17	36072492	36073041	chr17.36072492.36073041	1
chr17	36082605	36083065	chr17.36082605.36083065	3
chr17	36123482	36123960	chr17.36123482.36123960	3
chr17	36192366	36192797	chr17.36192366.36192797	1
chr17	36524437	36525069	chr17.36524437.36525069	5
chr17	36777174	36777665	chr17.36777174.36777665	1
chr17	36837642	36838155	chr17.36837642.36838155	1
chr17	37458931	37459292	chr17.37458931.37459292	2
chr17	37643897	37644333	chr17.37643897.37644333	1
chr17	37683456	37684020	chr17.37683456.37684020	3
chr17	37816340	37816725	chr17.37816340.37816725	2
chr17	37934746	37935202	chr17.37934746.37935202	3
chr17	38440917	38441496	chr17.38440917.38441496	1
chr17	38472594	38473007	chr17.38472594.38473007	6
chr17	38885398	38885927	chr17.38885398.38885927	3
chr17	38894281	38894738	chr17.38894281.38894738	2
chr17	39056659	39057472	chr17.39056659.39057472	4
chr17	39092419	39092830	chr17.39092419.39092830	1
chr17	39235576	39236205	chr17.39235576.39236205	3
chr17	39270973	39271373	chr17.39270973.39271373	1
chr17	39377733	39378072	chr17.39377733.39378072	6
chr17	39904786	39905259	chr17.39904786.39905259	3
chr17	40106848	40107284	chr17.40106848.40107284	2
chr17	40351273	40351762	chr17.40351273.40351762	4
chr17	40352892	40353566	chr17.40352892.40353566	1
chr17	40361308	40362233	chr17.40361308.40362233	4
chr17	40371307	40371820	chr17.40371307.40371820	5
chr17	40694636	40695075	chr17.40694636.40695075	3
chr17	40726932	40727348	chr17.40726932.40727348	1
chr17	40832949	40833308	chr17.40832949.40833308	4
chr17	40915126	40916089	chr17.40915126.40916089	7
chr17	40963879	40964366	chr17.40963879.40964366	3
chr17	41352653	41353033	chr17.41352653.41353033	3
chr17	41367736	41368335	chr17.41367736.41368335	3
chr17	41402082	41402624	chr17.41402082.41402624	2
chr17	41420963	41421642	chr17.41420963.41421642	3
chr17	41676323	41676871	chr17.41676323.41676871	4
chr17	41957638	41957939	chr17.41957638.41957939	1
chr17	42484373	42484863	chr17.42484373.42484863	4
chr17	42529868	42530264	chr17.42529868.42530264	1
chr17	42564707	42565545	chr17.42564707.42565545	5
chr17	42750953	42751450	chr17.42750953.42751450	1
chr17	42894217	42894852	chr17.42894217.42894852	4
chr17	43124361	43124917	chr17.43124361.43124917	4
chr17	43393119	43393572	chr17.43393119.43393572	2
chr17	43517599	43518057	chr17.43517599.43518057	1
chr17	43552482	43552974	chr17.43552482.43552974	3
chr17	43631318	43631753	chr17.43631318.43631753	1
chr17	43667977	43668454	chr17.43667977.43668454	3
chr17	43673791	43674359	chr17.43673791.43674359	1
chr17	43740603	43741115	chr17.43740603.43741115	4
chr17	43766400	43767080	chr17.43766400.43767080	4
chr17	43814853	43815190	chr17.43814853.43815190	1
chr17	43846188	43846788	chr17.43846188.43846788	4
chr17	43936418	43936903	chr17.43936418.43936903	2
chr17	44223272	44224301	chr17.44223272.44224301	6
chr17	44247563	44248076	chr17.44247563.44248076	6
chr17	44344882	44346461	chr17.44344882.44346461	4
chr17	44844668	44845062	chr17.44844668.44845062	1
chr17	45288861	45289386	chr17.45288861.45289386	1
chr17	45295969	45296446	chr17.45295969.45296446	3
chr17	45314771	45315468	chr17.45314771.45315468	2
chr17	45329506	45330226	chr17.45329506.45330226	4
chr17	45332896	45333661	chr17.45332896.45333661	1
chr17	45620166	45620573	chr17.45620166.45620573	6
chr17	45740499	45741183	chr17.45740499.45741183	4
chr17	45745708	45746427	chr17.45745708.45746427	6
chr17	45812178	45812705	chr17.45812178.45812705	1
chr17	46652341	46652711	chr17.46652341.46652711	1
chr17	46905848	46906425	chr17.46905848.46906425	1
chr17	46964263	46964801	chr17.46964263.46964801	1
chr17	47935943	47936548	chr17.47935943.47936548	2
chr17	47966267	47966717	chr17.47966267.47966717	4
chr17	48043153	48043642	chr17.48043153.48043642	2
chr17	48051656	48052537	chr17.48051656.48052537	2
chr17	48135175	48135540	chr17.48135175.48135540	2
chr17	48176122	48176548	chr17.48176122.48176548	2
chr17	48219666	48220045	chr17.48219666.48220045	2
chr17	48259732	48260110	chr17.48259732.48260110	4
chr17	48374705	48375084	chr17.48374705.48375084	2
chr17	48442856	48443365	chr17.48442856.48443365	1
chr17	48804806	48805515	chr17.48804806.48805515	2
chr17	48995304	48995837	chr17.48995304.48995837	3
chr17	49055270	49055668	chr17.49055270.49055668	2
chr17	49076928	49077568	chr17.49076928.49077568	3
chr17	49106381	49107264	chr17.49106381.49107264	7
chr17	49276733	49277168	chr17.49276733.49277168	1
chr17	49365704	49366155	chr17.49365704.49366155	4
chr17	49676215	49676816	chr17.49676215.49676816	4
chr17	49758693	49759077	chr17.49758693.49759077	4
chr17	49880310	49881501	chr17.49880310.49881501	4
chr17	50062112	50063186	chr17.50062112.50063186	6
chr17	50114229	50115662	chr17.50114229.50115662	3
chr17	50427452	50427788	chr17.50427452.50427788	1
chr17	50550477	50551653	chr17.50550477.50551653	5
chr17	50757099	50757533	chr17.50757099.50757533	4
chr17	50844237	50844850	chr17.50844237.50844850	2
chr17	50946657	50947406	chr17.50946657.50947406	5
chr17	51362836	51363332	chr17.51362836.51363332	1
chr17	54891140	54891626	chr17.54891140.54891626	1
chr17	55090213	55090708	chr17.55090213.55090708	1
chr17	55437167	55437870	chr17.55437167.55437870	5
chr17	55540669	55541205	chr17.55540669.55541205	2
chr17	55576127	55576597	chr17.55576127.55576597	4
chr17	55743084	55743550	chr17.55743084.55743550	8
chr17	56064672	56065018	chr17.56064672.56065018	3
chr17	56309927	56310409	chr17.56309927.56310409	4
chr17	56319607	56320021	chr17.56319607.56320021	1
chr17	56629787	56630296	chr17.56629787.56630296	2
chr17	56902276	56902894	chr17.56902276.56902894	6
chr17	56937669	56938145	chr17.56937669.56938145	3
chr17	56982368	56982910	chr17.56982368.56982910	2
