chr	start	end	name	mutation_count
chr14	50042044	50042493	chr14.50042044.50042493	2
chr14	50943312	50943939	chr14.50943312.50943939	4
chr14	51029306	51029849	chr14.51029306.51029849	4
chr14	51430657	51431370	chr14.51430657.51431370	4
chr14	53880752	53881718	chr14.53880752.53881718	7
chr14	54740919	54741842	chr14.54740919.54741842	9
chr14	55388221	55388651	chr14.55388221.55388651	6
chr14	55553763	55554271	chr14.55553763.55554271	2
chr14	55899411	55899858	chr14.55899411.55899858	13
chr14	59306819	59307306	chr14.59306819.59307306	2
chr14	59422128	59422631	chr14.59422128.59422631	5
chr14	61334371	61334844	chr14.61334371.61334844	3
chr14	63164135	63164842	chr14.63164135.63164842	2
chr14	64143493	64144005	chr14.64143493.64144005	8
chr14	64722937	64723446	chr14.64722937.64723446	3
chr14	64937293	64937751	chr14.64937293.64937751	2
chr14	64960665	64961417	chr14.64960665.64961417	7
chr14	65834964	65835637	chr14.65834964.65835637	4
chr14	65920288	65920801	chr14.65920288.65920801	4
chr14	68511185	68511558	chr14.68511185.68511558	2
chr14	68693309	68693791	chr14.68693309.68693791	7
chr14	68797309	68797795	chr14.68797309.68797795	3
chr14	68800336	68800830	chr14.68800336.68800830	5
chr14	68935810	68936343	chr14.68935810.68936343	7
chr14	69531537	69531930	chr14.69531537.69531930	2
chr14	72613237	72613749	chr14.72613237.72613749	3
chr14	72859480	72859960	chr14.72859480.72859960	6
chr14	73269736	73270660	chr14.73269736.73270660	5
chr14	73991559	73991985	chr14.73991559.73991985	5
chr14	74047094	74047536	chr14.74047094.74047536	1
chr14	74048236	74048717	chr14.74048236.74048717	2
chr14	74582560	74583720	chr14.74582560.74583720	10
chr14	74898679	74899115	chr14.74898679.74899115	4
chr14	75549166	75549838	chr14.75549166.75549838	5
chr14	75938799	75939216	chr14.75938799.75939216	6
chr14	76348706	76349603	chr14.76348706.76349603	6
chr14	76708054	76708562	chr14.76708054.76708562	3
chr14	76717032	76717356	chr14.76717032.76717356	1
chr14	76884543	76885516	chr14.76884543.76885516	13
chr14	77186865	77187963	chr14.77186865.77187963	7
chr14	77305965	77306353	chr14.77305965.77306353	3
chr14	77470362	77470973	chr14.77470362.77470973	5
chr14	78206240	78206811	chr14.78206240.78206811	4
chr14	78425388	78425788	chr14.78425388.78425788	4
chr14	81536566	81537108	chr14.81536566.81537108	5
chr14	85867511	85867830	chr14.85867511.85867830	3
chr14	87874765	87875121	chr14.87874765.87875121	3
chr14	89442984	89443708	chr14.89442984.89443708	7
chr14	89787619	89788004	chr14.89787619.89788004	3
chr14	89813642	89814346	chr14.89813642.89814346	7
chr14	90571199	90571555	chr14.90571199.90571555	1
chr14	91047231	91047655	chr14.91047231.91047655	4
chr14	92751121	92751646	chr14.92751121.92751646	4
chr14	92898085	92899274	chr14.92898085.92899274	7
chr14	92987690	92988275	chr14.92987690.92988275	6
chr14	93286074	93287048	chr14.93286074.93287048	1
chr14	93834880	93835536	chr14.93834880.93835536	4
chr14	93980726	93981397	chr14.93980726.93981397	5
chr14	94373126	94374407	chr14.94373126.94374407	7
chr14	94548126	94548642	chr14.94548126.94548642	4
chr14	95475540	95476197	chr14.95475540.95476197	11
chr14	95530558	95530950	chr14.95530558.95530950	3
chr14	96201768	96202146	chr14.96201768.96202146	6
chr14	96248976	96249499	chr14.96248976.96249499	4
chr14	96409719	96410222	chr14.96409719.96410222	5
chr14	96894982	96895684	chr14.96894982.96895684	3
chr14	97141565	97142020	chr14.97141565.97142020	4
chr14	99500959	99501382	chr14.99500959.99501382	8
chr14	100162746	100163328	chr14.100162746.100163328	4
chr14	100211677	100212222	chr14.100211677.100212222	2
chr14	100321906	100322518	chr14.100321906.100322518	7
chr14	100369106	100369405	chr14.100369106.100369405	4
chr14	100471480	100472261	chr14.100471480.100472261	8
chr14	101289215	101289750	chr14.101289215.101289750	5
chr14	102916585	102917012	chr14.102916585.102917012	4
chr14	103156570	103157441	chr14.103156570.103157441	9
chr14	103448174	103448640	chr14.103448174.103448640	3
chr14	103961800	103962344	chr14.103961800.103962344	3
chr14	104090211	104090621	chr14.104090211.104090621	6
chr14	104396378	104396877	chr14.104396378.104396877	10
chr14	104563466	104563850	chr14.104563466.104563850	4
chr14	104725522	104726035	chr14.104725522.104726035	6
chr14	104749134	104749734	chr14.104749134.104749734	3
chr14	104977197	104977632	chr14.104977197.104977632	3
chr14	104994032	104994805	chr14.104994032.104994805	3
chr14	105007201	105007749	chr14.105007201.105007749	4
chr14	105041829	105042292	chr14.105041829.105042292	4
chr14	105064108	105064527	chr14.105064108.105064527	5
chr14	105290506	105291536	chr14.105290506.105291536	8
chr14	105332224	105333503	chr14.105332224.105333503	10
chr14	105385510	105386152	chr14.105385510.105386152	8
chr14	105470710	105471330	chr14.105470710.105471330	4
chr14	106324028	106324458	chr14.106324028.106324458	14
chr14	106802501	106802927	chr14.106802501.106802927	8
chr15	23494224	23494540	chr15.23494224.23494540	3
chr15	23897553	23897968	chr15.23897553.23897968	4
chr15	25691408	25691769	chr15.25691408.25691769	1
chr15	25954345	25954694	chr15.25954345.25954694	4
chr15	26829808	26830104	chr15.26829808.26830104	10
chr15	27299648	27300041	chr15.27299648.27300041	5
chr15	27831404	27831827	chr15.27831404.27831827	4
chr15	28103264	28103911	chr15.28103264.28103911	5
chr15	28861210	28861634	chr15.28861210.28861634	3
chr15	28899572	28899958	chr15.28899572.28899958	1
chr15	29039748	29040261	chr15.29039748.29040261	4
chr15	29611073	29611458	chr15.29611073.29611458	2
chr15	29687313	29688007	chr15.29687313.29688007	15
chr15	30212170	30212594	chr15.30212170.30212594	4
chr15	30968665	30969068	chr15.30968665.30969068	3
chr15	31081661	31082176	chr15.31081661.31082176	3
chr15	31111119	31111502	chr15.31111119.31111502	1
chr15	31575653	31576010	chr15.31575653.31576010	2
chr15	33315070	33315488	chr15.33315070.33315488	2
chr15	34047502	34047929	chr15.34047502.34047929	2
chr15	35021537	35022127	chr15.35021537.35022127	7
chr15	35557525	35557983	chr15.35557525.35557983	4
chr15	36623439	36623782	chr15.36623439.36623782	2
chr15	38605874	38606386	chr15.38605874.38606386	4
chr15	39400832	39401313	chr15.39400832.39401313	6
chr15	40257200	40257584	chr15.40257200.40257584	4
chr15	40739797	40740307	chr15.40739797.40740307	2
chr15	40946043	40946503	chr15.40946043.40946503	3
chr15	41940441	41940912	chr15.41940441.41940912	2
chr15	42057494	42057915	chr15.42057494.42057915	3
chr15	42079422	42079955	chr15.42079422.42079955	6
chr15	42203984	42204424	chr15.42203984.42204424	3
chr15	42608137	42608561	chr15.42608137.42608561	5
chr15	43241151	43241745	chr15.43241151.43241745	8
chr15	43292436	43292949	chr15.43292436.43292949	2
chr15	45641334	45641942	chr15.45641334.45641942	4
chr15	45645576	45646133	chr15.45645576.45646133	3
chr15	48336942	48337334	chr15.48336942.48337334	2
chr15	48400105	48400788	chr15.48400105.48400788	3
chr15	48413332	48413757	chr15.48413332.48413757	2
chr15	48840683	48841084	chr15.48840683.48841084	1
chr15	50134736	50135210	chr15.50134736.50135210	4
chr15	51796805	51797392	chr15.51796805.51797392	5
chr15	52257631	52258154	chr15.52257631.52258154	3
chr15	52309270	52309756	chr15.52309270.52309756	2
chr15	55595028	55595572	chr15.55595028.55595572	4
chr15	57364464	57365120	chr15.57364464.57365120	5
chr15	57611858	57612542	chr15.57611858.57612542	3
chr15	57781607	57782319	chr15.57781607.57782319	7
chr15	58270030	58270467	chr15.58270030.58270467	4
chr15	58440878	58441334	chr15.58440878.58441334	7
chr15	58457370	58458041	chr15.58457370.58458041	13
chr15	58493011	58493542	chr15.58493011.58493542	4
chr15	58878010	58878541	chr15.58878010.58878541	2
chr15	59298254	59298833	chr15.59298254.59298833	6
chr15	59457134	59457502	chr15.59457134.59457502	3
chr15	59594468	59595038	chr15.59594468.59595038	8
chr15	59736133	59736709	chr15.59736133.59736709	6
chr15	61374572	61375055	chr15.61374572.61375055	13
chr15	62469970	62470986	chr15.62469970.62470986	8
chr15	63461260	63461780	chr15.63461260.63461780	7
chr15	63478081	63478686	chr15.63478081.63478686	7
chr15	63599470	63600045	chr15.63599470.63600045	12
chr15	63719328	63719829	chr15.63719328.63719829	4
chr15	63888491	63889344	chr15.63888491.63889344	6
chr15	63950751	63951688	chr15.63950751.63951688	4
chr15	64111646	64112138	chr15.64111646.64112138	9
chr15	64620483	64621010	chr15.64620483.64621010	2
chr15	64711218	64711521	chr15.64711218.64711521	2
chr15	66456041	66456913	chr15.66456041.66456913	4
chr15	66943706	66944157	chr15.66943706.66944157	5
chr15	67003651	67004165	chr15.67003651.67004165	4
chr15	67902782	67903188	chr15.67902782.67903188	1
chr15	68421832	68422411	chr15.68421832.68422411	7
chr15	68771328	68771735	chr15.68771328.68771735	3
chr15	70504714	70505376	chr15.70504714.70505376	7
chr15	71203851	71204354	chr15.71203851.71204354	4
chr15	71677317	71677702	chr15.71677317.71677702	4
chr15	72173920	72174581	chr15.72173920.72174581	4
chr15	72916922	72917431	chr15.72916922.72917431	2
chr15	72934030	72934465	chr15.72934030.72934465	1
chr15	73830254	73830746	chr15.73830254.73830746	5
chr15	73975871	73976186	chr15.73975871.73976186	5
chr15	74569998	74570943	chr15.74569998.74570943	5
chr15	74588628	74589111	chr15.74588628.74589111	2
chr15	74752992	74753478	chr15.74752992.74753478	3
chr15	74942902	74943439	chr15.74942902.74943439	1
chr15	75307940	75308510	chr15.75307940.75308510	6
chr15	75355821	75356974	chr15.75355821.75356974	8
chr15	75811598	75812144	chr15.75811598.75812144	3
chr15	75928676	75929116	chr15.75928676.75929116	2
chr15	77094456	77094868	chr15.77094456.77094868	4
chr15	77602501	77603191	chr15.77602501.77603191	3
chr15	78291647	78292145	chr15.78291647.78292145	4
chr15	78418215	78418734	chr15.78418215.78418734	2
chr15	78695875	78696439	chr15.78695875.78696439	8
chr15	78756711	78757652	chr15.78756711.78757652	5
chr15	79593119	79593567	chr15.79593119.79593567	3
chr15	79812546	79813074	chr15.79812546.79813074	5
chr15	79816121	79816522	chr15.79816121.79816522	7
chr15	80161957	80162762	chr15.80161957.80162762	5
chr15	80183942	80184445	chr15.80183942.80184445	7
chr15	80568445	80568964	chr15.80568445.80568964	3
chr15	80570593	80571101	chr15.80570593.80571101	4
chr15	80701747	80702197	chr15.80701747.80702197	3
chr15	80898644	80899127	chr15.80898644.80899127	6
chr15	81097954	81098391	chr15.81097954.81098391	4
chr15	81265190	81265581	chr15.81265190.81265581	1
chr15	81297270	81297679	chr15.81297270.81297679	2
chr15	81413888	81414317	chr15.81413888.81414317	6
chr15	83657553	83658281	chr15.83657553.83658281	8
chr15	84080053	84080533	chr15.84080053.84080533	3
chr15	87639363	87639756	chr15.87639363.87639756	5
chr15	87973902	87974440	chr15.87973902.87974440	2
chr15	88073312	88073818	chr15.88073312.88073818	7
chr15	89030393	89030812	chr15.89030393.89030812	4
chr15	89864952	89865742	chr15.89864952.89865742	6
chr15	90138237	90139010	chr15.90138237.90139010	10
chr15	91104181	91104627	chr15.91104181.91104627	6
chr15	92519743	92520136	chr15.92519743.92520136	4
chr15	92589937	92590566	chr15.92589937.92590566	3
chr15	93026500	93027052	chr15.93026500.93027052	9
chr15	93061816	93062279	chr15.93061816.93062279	3
chr15	95922296	95922837	chr15.95922296.95922837	4
chr15	97788645	97789227	chr15.97788645.97789227	8
chr15	98595570	98596010	chr15.98595570.98596010	5
chr15	99961080	99961631	chr15.99961080.99961631	4
chr15	100008255	100008771	chr15.100008255.100008771	5
chr15	100284244	100284727	chr15.100284244.100284727	5
chr15	100515756	100516379	chr15.100515756.100516379	6
chr15	100533911	100534504	chr15.100533911.100534504	2
chr15	100704595	100705153	chr15.100704595.100705153	6
chr15	100845138	100845547	chr15.100845138.100845547	6
chr15	100870671	100871225	chr15.100870671.100871225	2
chr15	101372121	101372763	chr15.101372121.101372763	11
chr15	101466290	101466760	chr15.101466290.101466760	5
chr15	101490552	101491845	chr15.101490552.101491845	16
chr16	68600	69866	chr16.68600.69866	8
chr16	101081	101519	chr16.101081.101519	4
chr16	149080	149933	chr16.149080.149933	11
chr16	250207	250952	chr16.250207.250952	15
chr16	259120	259557	chr16.259120.259557	3
chr16	350155	350668	chr16.350155.350668	3
chr16	442530	443043	chr16.442530.443043	15
chr16	466510	468453	chr16.466510.468453	23
chr16	622099	622652	chr16.622099.622652	10
chr16	733657	734446	chr16.733657.734446	9
chr16	804124	805021	chr16.804124.805021	11
chr16	1005386	1006071	chr16.1005386.1006071	10
chr16	1324414	1324877	chr16.1324414.1324877	3
chr16	1471019	1472238	chr16.1471019.1472238	10
chr16	1482372	1482834	chr16.1482372.1482834	13
chr16	1858240	1858629	chr16.1858240.1858629	4
chr16	2244397	2244809	chr16.2244397.2244809	4
chr16	2563687	2564232	chr16.2563687.2564232	8
chr16	2598519	2600169	chr16.2598519.2600169	11
chr16	2677577	2677972	chr16.2677577.2677972	4
chr16	2735107	2735590	chr16.2735107.2735590	4
chr16	2894112	2894893	chr16.2894112.2894893	5
chr16	3095981	3096784	chr16.3095981.3096784	5
chr16	3131846	3132241	chr16.3131846.3132241	4
chr16	3142648	3143296	chr16.3142648.3143296	6
chr16	3365841	3366195	chr16.3365841.3366195	5
chr16	4044777	4045197	chr16.4044777.4045197	5
chr16	4129575	4130021	chr16.4129575.4130021	3
chr16	4360445	4361448	chr16.4360445.4361448	4
chr16	5096748	5097345	chr16.5096748.5097345	8
chr16	5117408	5117774	chr16.5117408.5117774	6
chr16	7431743	7432313	chr16.7431743.7432313	6
chr16	9128598	9129239	chr16.9128598.9129239	8
chr16	9521958	9522642	chr16.9521958.9522642	5
chr16	9797207	9797751	chr16.9797207.9797751	2
chr16	10569604	10570061	chr16.10569604.10570061	5
chr16	10571271	10571815	chr16.10571271.10571815	6
chr16	10684830	10685333	chr16.10684830.10685333	2
chr16	10751044	10751869	chr16.10751044.10751869	7
chr16	10787390	10787901	chr16.10787390.10787901	4
chr16	10989615	10990199	chr16.10989615.10990199	2
chr16	11049316	11049951	chr16.11049316.11049951	1
chr16	11155251	11155827	chr16.11155251.11155827	10
chr16	11359462	11359920	chr16.11359462.11359920	3
chr16	11360710	11361570	chr16.11360710.11361570	8
chr16	11560791	11561238	chr16.11560791.11561238	6
chr16	12091795	12092249	chr16.12091795.12092249	3
chr16	12248966	12249504	chr16.12248966.12249504	7
chr16	12295406	12295864	chr16.12295406.12295864	1
chr16	12400010	12400524	chr16.12400010.12400524	7
chr16	12511584	12512300	chr16.12511584.12512300	3
chr16	14232364	14233024	chr16.14232364.14233024	4
chr16	14374445	14374943	chr16.14374445.14374943	9
chr16	14774271	14774601	chr16.14774271.14774601	7
chr16	14878749	14879389	chr16.14878749.14879389	11
chr16	15140571	15140870	chr16.15140571.15140870	4
chr16	15354474	15354814	chr16.15354474.15354814	5
chr16	15592403	15592922	chr16.15592403.15592922	5
chr16	16028041	16029210	chr16.16028041.16029210	9
chr16	16112937	16113337	chr16.16112937.16113337	5
chr16	16277422	16278061	chr16.16277422.16278061	10
chr16	16402931	16403315	chr16.16402931.16403315	6
chr16	17345005	17345590	chr16.17345005.17345590	7
chr16	18308773	18309112	chr16.18308773.18309112	4
chr16	18434310	18434790	chr16.18434310.18434790	10
chr16	18516740	18517326	chr16.18516740.18517326	8
chr16	19323460	19323869	chr16.19323460.19323869	6
chr16	19329970	19330431	chr16.19329970.19330431	3
chr16	19815987	19816412	chr16.19815987.19816412	3
chr16	20675621	20676050	chr16.20675621.20676050	5
chr16	21261068	21261485	chr16.21261068.21261485	2
chr16	21283661	21284223	chr16.21283661.21284223	4
chr16	22110728	22111212	chr16.22110728.22111212	3
chr16	22199667	22200015	chr16.22199667.22200015	3
chr16	22239188	22239697	chr16.22239188.22239697	2
chr16	22284646	22285095	chr16.22284646.22285095	6
chr16	23350401	23350733	chr16.23350401.23350733	7
chr16	23727937	23728292	chr16.23727937.23728292	4
chr16	24848984	24849406	chr16.24848984.24849406	6
chr16	25035725	25036229	chr16.25035725.25036229	5
chr16	27054956	27055384	chr16.27054956.27055384	3
chr16	27227329	27227849	chr16.27227329.27227849	6
chr16	28081419	28081867	chr16.28081419.28081867	3
chr16	28130301	28130924	chr16.28130301.28130924	4
chr16	28580955	28581407	chr16.28580955.28581407	1
chr16	28587426	28587931	chr16.28587426.28587931	3
chr16	28597950	28598390	chr16.28597950.28598390	4
chr16	28978354	28978789	chr16.28978354.28978789	7
chr16	29077991	29078467	chr16.29077991.29078467	1
chr16	29081929	29082664	chr16.29081929.29082664	2
chr16	29836658	29837346	chr16.29836658.29837346	5
chr16	30019269	30019910	chr16.30019269.30019910	3
chr16	30033241	30033757	chr16.30033241.30033757	3
chr16	30077529	30078193	chr16.30077529.30078193	3
chr16	30516570	30517150	chr16.30516570.30517150	2
chr16	31333741	31334199	chr16.31333741.31334199	2
chr16	35061792	35062314	chr16.35061792.35062314	7
chr16	46633112	46633850	chr16.46633112.46633850	9
chr16	47571106	47571547	chr16.47571106.47571547	9
chr16	49969415	49969954	chr16.49969415.49969954	6
chr16	50128929	50129314	chr16.50128929.50129314	1
chr16	50193617	50194025	chr16.50193617.50194025	2
chr16	50719293	50719935	chr16.50719293.50719935	3
chr16	51350180	51350635	chr16.51350180.51350635	4
chr16	54484820	54485179	chr16.54484820.54485179	4
chr16	55501645	55502053	chr16.55501645.55502053	3
chr16	55832726	55833503	chr16.55832726.55833503	7
chr16	56601208	56601941	chr16.56601208.56601941	5
chr16	57601802	57602442	chr16.57601802.57602442	2
chr16	57720319	57720753	chr16.57720319.57720753	3
chr16	57723230	57723661	chr16.57723230.57723661	3
chr16	57764231	57764663	chr16.57764231.57764663	3
chr16	57786741	57787510	chr16.57786741.57787510	4
chr16	57887843	57888338	chr16.57887843.57888338	4
chr16	57906312	57907364	chr16.57906312.57907364	7
chr16	65666546	65666972	chr16.65666546.65666972	4
chr16	66346226	66346717	chr16.66346226.66346717	4
chr16	66490979	66491446	chr16.66490979.66491446	4
chr16	66714507	66715024	chr16.66714507.66715024	2
chr16	66895964	66896585	chr16.66895964.66896585	3
chr16	67926148	67926691	chr16.67926148.67926691	4
chr16	70708304	70709300	chr16.70708304.70709300	5
chr16	71643000	71643470	chr16.71643000.71643470	7
chr16	71818041	71818474	chr16.71818041.71818474	3
chr16	72021115	72021648	chr16.72021115.72021648	6
chr16	74760299	74760877	chr16.74760299.74760877	8
chr16	75105281	75106273	chr16.75105281.75106273	6
chr16	75193271	75193704	chr16.75193271.75193704	9
chr16	75501920	75502372	chr16.75501920.75502372	10
chr16	78705756	78706213	chr16.78705756.78706213	6
chr16	79369878	79370309	chr16.79369878.79370309	4
chr16	79917914	79918325	chr16.79917914.79918325	1
chr16	80058210	80058763	chr16.80058210.80058763	4
chr16	80725584	80725980	chr16.80725584.80725980	9
chr16	81318713	81319144	chr16.81318713.81319144	7
chr16	81502796	81503298	chr16.81502796.81503298	6
chr16	81588380	81589023	chr16.81588380.81589023	6
chr16	81624662	81625214	chr16.81624662.81625214	4
chr16	81686071	81686746	chr16.81686071.81686746	6
chr16	81703616	81704212	chr16.81703616.81704212	7
chr16	82583054	82583512	chr16.82583054.82583512	3
chr16	83897737	83898294	chr16.83897737.83898294	6
chr16	84667755	84668392	chr16.84667755.84668392	7
chr16	84709649	84710185	chr16.84709649.84710185	9
chr16	84907569	84908160	chr16.84907569.84908160	2
chr16	84943823	84944940	chr16.84943823.84944940	15
chr16	85002165	85002710	chr16.85002165.85002710	4
chr16	85084934	85085343	chr16.85084934.85085343	5
chr16	85090170	85090671	chr16.85090170.85090671	5
chr16	85241399	85241841	chr16.85241399.85241841	5
chr16	85721150	85721702	chr16.85721150.85721702	8
chr16	86073620	86074250	chr16.86073620.86074250	11
chr16	86388163	86388576	chr16.86388163.86388576	10
chr16	86424778	86425594	chr16.86424778.86425594	11
chr16	86604468	86604883	chr16.86604468.86604883	3
chr16	86818847	86819458	chr16.86818847.86819458	4
chr16	86872939	86873482	chr16.86872939.86873482	5
chr16	87233790	87234462	chr16.87233790.87234462	3
chr16	87662324	87663190	chr16.87662324.87663190	8
chr16	87668307	87668820	chr16.87668307.87668820	10
chr16	87671284	87671757	chr16.87671284.87671757	11
chr16	87704757	87705976	chr16.87704757.87705976	14
chr16	87875209	87875634	chr16.87875209.87875634	4
chr16	87929991	87930708	chr16.87929991.87930708	15
chr16	88284645	88285225	chr16.88284645.88285225	13
chr16	88587087	88587510	chr16.88587087.88587510	3
chr16	88707431	88707899	chr16.88707431.88707899	4
chr16	88727788	88728517	chr16.88727788.88728517	11
chr16	89097591	89098282	chr16.89097591.89098282	5
chr16	89324821	89325318	chr16.89324821.89325318	6
chr16	89328421	89329358	chr16.89328421.89329358	21
chr16	89332844	89333286	chr16.89332844.89333286	8
chr16	89430780	89431549	chr16.89430780.89431549	7
chr16	89534060	89535015	chr16.89534060.89535015	8
chr16	89661592	89662156	chr16.89661592.89662156	4
chr16	89748828	89749389	chr16.89748828.89749389	8
chr16	90004526	90005083	chr16.90004526.90005083	5
chr16	90050682	90051092	chr16.90050682.90051092	1
chr16	90106260	90106749	chr16.90106260.90106749	14
chr17	546584	546942	chr17.546584.546942	3
chr17	909859	910312	chr17.909859.910312	4
chr17	932214	932678	chr17.932214.932678	7
chr17	955922	956481	chr17.955922.956481	9
chr17	1044655	1044977	chr17.1044655.1044977	7
chr17	1144349	1144768	chr17.1144349.1144768	6
chr17	1267358	1267839	chr17.1267358.1267839	3
chr17	1460168	1460727	chr17.1460168.1460727	9
chr17	1972352	1973077	chr17.1972352.1973077	6
chr17	2093229	2093801	chr17.2093229.2093801	2
chr17	2232243	2232786	chr17.2232243.2232786	9
chr17	2254047	2254468	chr17.2254047.2254468	3
chr17	2352002	2352412	chr17.2352002.2352412	4
chr17	2433756	2434169	chr17.2433756.2434169	8
chr17	3905011	3905821	chr17.3905011.3905821	9
chr17	4329952	4330312	chr17.4329952.4330312	2
chr17	4721504	4721980	chr17.4721504.4721980	13
chr17	4733203	4733915	chr17.4733203.4733915	9
chr17	4960229	4960777	chr17.4960229.4960777	3
chr17	5069746	5070206	chr17.5069746.5070206	2
chr17	5543185	5543500	chr17.5543185.5543500	1
chr17	6656787	6657824	chr17.6656787.6657824	12
chr17	6701739	6702159	chr17.6701739.6702159	9
chr17	6712199	6712874	chr17.6712199.6712874	4
chr17	6800473	6800875	chr17.6800473.6800875	4
chr17	9009744	9010292	chr17.9009744.9010292	4
chr17	9226398	9227085	chr17.9226398.9227085	7
chr17	9979482	9980168	chr17.9979482.9980168	7
chr17	10615765	10616155	chr17.10615765.10616155	2
chr17	13776190	13776733	chr17.13776190.13776733	5
chr17	14620688	14621092	chr17.14620688.14621092	3
chr17	15669581	15670105	chr17.15669581.15670105	3
chr17	16997419	16998316	chr17.16997419.16998316	4
chr17	17121205	17121649	chr17.17121205.17121649	5
chr17	17146718	17147221	chr17.17146718.17147221	2
chr17	17304383	17304892	chr17.17304383.17304892	1
chr17	17648867	17649263	chr17.17648867.17649263	3
chr17	17807525	17808343	chr17.17807525.17808343	6
chr17	18411247	18412488	chr17.18411247.18412488	7
chr17	18497087	18497624	chr17.18497087.18497624	6
chr17	18849883	18850385	chr17.18849883.18850385	2
chr17	19052387	19052776	chr17.19052387.19052776	1
chr17	19482655	19483079	chr17.19482655.19483079	2
chr17	19719456	19719900	chr17.19719456.19719900	4
chr17	20191173	20191591	chr17.20191173.20191591	6
chr17	20202226	20202791	chr17.20202226.20202791	7
chr17	20446861	20447329	chr17.20446861.20447329	8
chr17	20532120	20532699	chr17.20532120.20532699	5
chr17	20571576	20572125	chr17.20571576.20572125	5
chr17	20706832	20707592	chr17.20706832.20707592	14
chr17	21240252	21240885	chr17.21240252.21240885	6
chr17	21278578	21279269	chr17.21278578.21279269	2
chr17	21397369	21398105	chr17.21397369.21398105	4
chr17	27811192	27811659	chr17.27811192.27811659	4
chr17	28227176	28228215	chr17.28227176.28228215	7
chr17	28392454	28393070	chr17.28392454.28393070	3
chr17	29572746	29573387	chr17.29572746.29573387	3
chr17	29743974	29744512	chr17.29743974.29744512	5
chr17	31008309	31009209	chr17.31008309.31009209	7
chr17	32495348	32495931	chr17.32495348.32495931	6
chr17	33072762	33073235	chr17.33072762.33073235	5
chr17	34791607	34792054	chr17.34791607.34792054	4
chr17	35448742	35449141	chr17.35448742.35449141	1
chr17	35801508	35802347	chr17.35801508.35802347	5
chr17	35930605	35931190	chr17.35930605.35931190	6
chr17	36590108	36590582	chr17.36590108.36590582	4
chr17	36592357	36593021	chr17.36592357.36593021	6
chr17	36593864	36594509	chr17.36593864.36594509	3
chr17	38181992	38182390	chr17.38181992.38182390	2
chr17	39014488	39015299	chr17.39014488.39015299	5
chr17	39650119	39650574	chr17.39650119.39650574	2
chr17	40088254	40088895	chr17.40088254.40088895	2
chr17	40337157	40337655	chr17.40337157.40337655	2
chr17	41018432	41018960	chr17.41018432.41018960	3
chr17	41309612	41310008	chr17.41309612.41310008	4
chr17	41484197	41484690	chr17.41484197.41484690	5
chr17	41976093	41976832	chr17.41976093.41976832	4
chr17	42161229	42161881	chr17.42161229.42161881	4
chr17	42639575	42639959	chr17.42639575.42639959	4
chr17	42873348	42873810	chr17.42873348.42873810	3
chr17	43014225	43014722	chr17.43014225.43014722	5
chr17	43846915	43847468	chr17.43846915.43847468	3
chr17	44159543	44159927	chr17.44159543.44159927	1
chr17	45029650	45030463	chr17.45029650.45030463	1
chr17	45143715	45144270	chr17.45143715.45144270	8
chr17	45200751	45201244	chr17.45200751.45201244	5
chr17	45361944	45362539	chr17.45361944.45362539	1
chr17	45722221	45722540	chr17.45722221.45722540	1
chr17	46291289	46291698	chr17.46291289.46291698	1
chr17	46823721	46824166	chr17.46823721.46824166	6
chr17	46872398	46873106	chr17.46872398.46873106	8
chr17	47554714	47555238	chr17.47554714.47555238	7
chr17	47946126	47946602	chr17.47946126.47946602	1
chr17	48023254	48023752	chr17.48023254.48023752	3
chr17	48522983	48523426	chr17.48522983.48523426	3
chr17	50206985	50207464	chr17.50206985.50207464	3
chr17	50212233	50212852	chr17.50212233.50212852	4
chr17	50284148	50284918	chr17.50284148.50284918	10
chr17	50661397	50661749	chr17.50661397.50661749	3
chr17	50774225	50774850	chr17.50774225.50774850	3
chr17	50817926	50818360	chr17.50817926.50818360	1
chr17	50831006	50832035	chr17.50831006.50832035	15
chr17	50951959	50952584	chr17.50951959.50952584	6
chr17	51397641	51398192	chr17.51397641.51398192	6
chr17	55318171	55318692	chr17.55318171.55318692	5
chr17	55740466	55740948	chr17.55740466.55740948	5
chr17	56570253	56570775	chr17.56570253.56570775	3
chr17	57557289	57558276	chr17.57557289.57558276	6
chr17	57772850	57773496	chr17.57772850.57773496	4
chr17	58201161	58201679	chr17.58201161.58201679	4
chr17	58284492	58285260	chr17.58284492.58285260	7
chr17	58591474	58591951	chr17.58591474.58591951	7
chr17	60431529	60431991	chr17.60431529.60431991	2
chr17	61335036	61335757	chr17.61335036.61335757	7
chr17	61352771	61353444	chr17.61352771.61353444	2
chr17	62660956	62661548	chr17.62660956.62661548	6
chr17	63517006	63517664	chr17.63517006.63517664	1
chr17	64056285	64057286	chr17.64056285.64057286	4
chr17	64712586	64713592	chr17.64712586.64713592	6
chr17	65585272	65585775	chr17.65585272.65585775	4
chr17	66421031	66421558	chr17.66421031.66421558	6
chr17	66782461	66783409	chr17.66782461.66783409	5
chr17	67011825	67012315	chr17.67011825.67012315	5
chr17	67246710	67247139	chr17.67246710.67247139	1
chr17	67818176	67818597	chr17.67818176.67818597	3
chr17	68238916	68239416	chr17.68238916.68239416	5
chr17	72550319	72550897	chr17.72550319.72550897	5
chr17	74239273	74239705	chr17.74239273.74239705	4
chr17	74297707	74298386	chr17.74297707.74298386	7
chr17	74460243	74460774	chr17.74460243.74460774	7
