chr	start	end	name	mutation_count
chr12	121009831	121010209	chr12.121009831.121010209	1
chr12	121138266	121138712	chr12.121138266.121138712	4
chr12	121276990	121277455	chr12.121276990.121277455	7
chr12	121649921	121650343	chr12.121649921.121650343	4
chr12	121668738	121669227	chr12.121668738.121669227	4
chr12	121671888	121672348	chr12.121671888.121672348	4
chr12	121858757	121859799	chr12.121858757.121859799	18
chr12	122040693	122041260	chr12.122040693.122041260	6
chr12	122137732	122138226	chr12.122137732.122138226	2
chr12	122180511	122181056	chr12.122180511.122181056	3
chr12	122196870	122197341	chr12.122196870.122197341	5
chr12	122266479	122266778	chr12.122266479.122266778	3
chr12	122637825	122638225	chr12.122637825.122638225	4
chr12	122819326	122819680	chr12.122819326.122819680	4
chr12	122872046	122872437	chr12.122872046.122872437	1
chr12	122993181	122993964	chr12.122993181.122993964	7
chr12	123085677	123086298	chr12.123085677.123086298	3
chr12	123094611	123095038	chr12.123094611.123095038	1
chr12	123142947	123143440	chr12.123142947.123143440	3
chr12	123468856	123469248	chr12.123468856.123469248	5
chr12	123719623	123720083	chr12.123719623.123720083	5
chr12	123808311	123808640	chr12.123808311.123808640	4
chr12	123900777	123901618	chr12.123900777.123901618	11
chr12	123938725	123939137	chr12.123938725.123939137	1
chr12	124172251	124173090	chr12.124172251.124173090	5
chr12	124259670	124260081	chr12.124259670.124260081	9
chr12	124367830	124368303	chr12.124367830.124368303	6
chr12	124487443	124487860	chr12.124487443.124487860	7
chr12	124500398	124501122	chr12.124500398.124501122	3
chr12	124746015	124746518	chr12.124746015.124746518	3
chr12	124774672	124775236	chr12.124774672.124775236	4
chr12	124833780	124834303	chr12.124833780.124834303	2
chr12	124939118	124939473	chr12.124939118.124939473	3
chr12	125110680	125111197	chr12.125110680.125111197	5
chr12	126337603	126337988	chr12.126337603.126337988	2
chr12	127042046	127042695	chr12.127042046.127042695	9
chr12	127060296	127060982	chr12.127060296.127060982	7
chr12	127083293	127083910	chr12.127083293.127083910	7
chr12	127163033	127163365	chr12.127163033.127163365	6
chr12	127241101	127241473	chr12.127241101.127241473	6
chr12	127272882	127273449	chr12.127272882.127273449	3
chr12	127285020	127285533	chr12.127285020.127285533	8
chr12	127389034	127389469	chr12.127389034.127389469	7
chr12	128905127	128905696	chr12.128905127.128905696	5
chr12	129190864	129191241	chr12.129190864.129191241	4
chr12	129870750	129871218	chr12.129870750.129871218	3
chr12	130049786	130050123	chr12.130049786.130050123	2
chr12	130340052	130340478	chr12.130340052.130340478	5
chr12	130832865	130833262	chr12.130832865.130833262	2
chr12	130855619	130855965	chr12.130855619.130855965	5
chr12	130879120	130880950	chr12.130879120.130880950	33
chr12	131047212	131047959	chr12.131047212.131047959	14
chr12	131137757	131138269	chr12.131137757.131138269	5
chr12	131218381	131219034	chr12.131218381.131219034	6
chr12	131438973	131439360	chr12.131438973.131439360	5
chr12	131592924	131593436	chr12.131592924.131593436	3
chr12	131607495	131608328	chr12.131607495.131608328	8
chr12	131618321	131618714	chr12.131618321.131618714	1
chr12	131682103	131682816	chr12.131682103.131682816	14
chr12	131808733	131809264	chr12.131808733.131809264	13
chr12	131860506	131861437	chr12.131860506.131861437	9
chr12	132189604	132190058	chr12.132189604.132190058	22
chr12	132222508	132222929	chr12.132222508.132222929	8
chr12	132286919	132287575	chr12.132286919.132287575	7
chr12	132847353	132848221	chr12.132847353.132848221	8
chr13	18741708	18742193	chr13.18741708.18742193	5
chr13	19364659	19364959	chr13.19364659.19364959	3
chr13	19606233	19606680	chr13.19606233.19606680	3
chr13	19845745	19846169	chr13.19845745.19846169	2
chr13	20125523	20125875	chr13.20125523.20125875	5
chr13	20359307	20359848	chr13.20359307.20359848	3
chr13	23621380	23621850	chr13.23621380.23621850	6
chr13	23956175	23956634	chr13.23956175.23956634	4
chr13	24097176	24097499	chr13.24097176.24097499	1
chr13	24141419	24141757	chr13.24141419.24141757	2
chr13	24221118	24221467	chr13.24221118.24221467	4
chr13	24223863	24224535	chr13.24223863.24224535	3
chr13	24349157	24349543	chr13.24349157.24349543	4
chr13	25901737	25902122	chr13.25901737.25902122	4
chr13	26744036	26744362	chr13.26744036.26744362	9
chr13	26972176	26972532	chr13.26972176.26972532	5
chr13	27353168	27353734	chr13.27353168.27353734	5
chr13	29126120	29126532	chr13.29126120.29126532	4
chr13	29319549	29319935	chr13.29319549.29319935	3
chr13	29589310	29589868	chr13.29589310.29589868	4
chr13	29901696	29902264	chr13.29901696.29902264	7
chr13	29935482	29936174	chr13.29935482.29936174	9
chr13	30159553	30160026	chr13.30159553.30160026	1
chr13	30430285	30430669	chr13.30430285.30430669	3
chr13	30607997	30608408	chr13.30607997.30608408	3
chr13	30662635	30662972	chr13.30662635.30662972	4
chr13	30743266	30744142	chr13.30743266.30744142	11
chr13	30744292	30744745	chr13.30744292.30744745	4
chr13	30796193	30796645	chr13.30796193.30796645	9
chr13	31750051	31750482	chr13.31750051.31750482	3
chr13	31756407	31756848	chr13.31756407.31756848	2
chr13	32211880	32212459	chr13.32211880.32212459	3
chr13	32471523	32471907	chr13.32471523.32471907	4
chr13	32811236	32811776	chr13.32811236.32811776	6
chr13	32902978	32903392	chr13.32902978.32903392	2
chr13	33697172	33697583	chr13.33697172.33697583	8
chr13	34011730	34012253	chr13.34011730.34012253	7
chr13	35690607	35691010	chr13.35690607.35691010	3
chr13	36795620	36795942	chr13.36795620.36795942	2
chr13	37403813	37404358	chr13.37403813.37404358	6
chr13	37959413	37959893	chr13.37959413.37959893	3
chr13	38998810	38999155	chr13.38998810.38999155	2
chr13	39274016	39274366	chr13.39274016.39274366	6
chr13	39329200	39329640	chr13.39329200.39329640	3
chr13	39417218	39417586	chr13.39417218.39417586	3
chr13	40109346	40109967	chr13.40109346.40109967	2
chr13	41053487	41053876	chr13.41053487.41053876	2
chr13	41138026	41138414	chr13.41138026.41138414	1
chr13	41500664	41501001	chr13.41500664.41501001	3
chr13	41505523	41505996	chr13.41505523.41505996	2
chr13	41590661	41591131	chr13.41590661.41591131	1
chr13	42106065	42106600	chr13.42106065.42106600	5
chr13	42134114	42134479	chr13.42134114.42134479	3
chr13	42996656	42997051	chr13.42996656.42997051	12
chr13	43003073	43003519	chr13.43003073.43003519	4
chr13	43058328	43058738	chr13.43058328.43058738	2
chr13	43153603	43154665	chr13.43153603.43154665	6
chr13	44259156	44259541	chr13.44259156.44259541	3
chr13	44312877	44313664	chr13.44312877.44313664	4
chr13	44407390	44407736	chr13.44407390.44407736	7
chr13	45482632	45483164	chr13.45482632.45483164	5
chr13	45500746	45501356	chr13.45500746.45501356	4
chr13	45728821	45729258	chr13.45728821.45729258	6
chr13	45807547	45807939	chr13.45807547.45807939	3
chr13	45817894	45818279	chr13.45817894.45818279	3
chr13	45833666	45834147	chr13.45833666.45834147	4
chr13	47459647	47459986	chr13.47459647.47459986	3
chr13	47708438	47709005	chr13.47708438.47709005	3
chr13	47816963	47817366	chr13.47816963.47817366	4
chr13	48304462	48304988	chr13.48304462.48304988	4
chr13	48579201	48579633	chr13.48579201.48579633	7
chr13	49240073	49240408	chr13.49240073.49240408	2
chr13	49625480	49625955	chr13.49625480.49625955	3
chr13	50411160	50411904	chr13.50411160.50411904	4
chr13	50613393	50613805	chr13.50613393.50613805	8
chr13	51674322	51674750	chr13.51674322.51674750	3
chr13	51764159	51764770	chr13.51764159.51764770	2
chr13	52201385	52201840	chr13.52201385.52201840	1
chr13	52751281	52751623	chr13.52751281.52751623	5
chr13	59448200	59448771	chr13.59448200.59448771	1
chr13	59461454	59461852	chr13.59461454.59461852	6
chr13	59479706	59480128	chr13.59479706.59480128	3
chr13	60267520	60268214	chr13.60267520.60268214	3
chr13	60583577	60583927	chr13.60583577.60583927	3
chr13	63435572	63436469	chr13.63435572.63436469	1
chr13	64529924	64530374	chr13.64529924.64530374	7
chr13	67736700	67737228	chr13.67736700.67737228	4
chr13	68708365	68708699	chr13.68708365.68708699	3
chr13	69565495	69565881	chr13.69565495.69565881	5
chr13	73169151	73169663	chr13.73169151.73169663	4
chr13	73221287	73221880	chr13.73221287.73221880	2
chr13	73497468	73497995	chr13.73497468.73497995	5
chr13	73702837	73703282	chr13.73702837.73703282	6
chr13	73715592	73715976	chr13.73715592.73715976	4
chr13	74450449	74450800	chr13.74450449.74450800	1
chr13	76014714	76015437	chr13.76014714.76015437	4
chr13	76879487	76879878	chr13.76879487.76879878	2
chr13	76965650	76966484	chr13.76965650.76966484	4
chr13	77507967	77508546	chr13.77507967.77508546	5
chr13	79995422	79995748	chr13.79995422.79995748	1
chr13	83881966	83882344	chr13.83881966.83882344	1
chr13	85568007	85568406	chr13.85568007.85568406	8
chr13	87274356	87274692	chr13.87274356.87274692	1
chr13	87671221	87671570	chr13.87671221.87671570	2
chr13	93603031	93603529	chr13.93603031.93603529	5
chr13	94656761	94657255	chr13.94656761.94657255	1
chr13	95481151	95481504	chr13.95481151.95481504	3
chr13	95834256	95834702	chr13.95834256.95834702	2
chr13	96940963	96941474	chr13.96940963.96941474	4
chr13	97125409	97125840	chr13.97125409.97125840	2
chr13	98083465	98083994	chr13.98083465.98083994	6
chr13	98172031	98172455	chr13.98172031.98172455	6
chr13	98349969	98350390	chr13.98349969.98350390	4
chr13	98664036	98664550	chr13.98664036.98664550	8
chr13	98827452	98827798	chr13.98827452.98827798	4
chr13	100396797	100397234	chr13.100396797.100397234	2
chr13	100695140	100695479	chr13.100695140.100695479	2
chr13	101150150	101150474	chr13.101150150.101150474	9
chr13	102286344	102286918	chr13.102286344.102286918	11
chr13	102830761	102831120	chr13.102830761.102831120	3
chr13	103436359	103436797	chr13.103436359.103436797	1
chr13	105442910	105443442	chr13.105442910.105443442	7
chr13	106038788	106039181	chr13.106038788.106039181	7
chr13	106063977	106064416	chr13.106063977.106064416	5
chr13	106418608	106419078	chr13.106418608.106419078	2
chr13	107835472	107836016	chr13.107835472.107836016	2
chr13	108971944	108972223	chr13.108971944.108972223	4
chr13	109148266	109148716	chr13.109148266.109148716	1
chr13	109479978	109480875	chr13.109479978.109480875	4
chr13	109481056	109481515	chr13.109481056.109481515	7
chr13	109610598	109610983	chr13.109610598.109610983	1
chr13	109667080	109667430	chr13.109667080.109667430	4
chr13	109840229	109841162	chr13.109840229.109841162	3
chr13	110092867	110093389	chr13.110092867.110093389	5
chr13	110120523	110120985	chr13.110120523.110120985	4
chr13	110206240	110206645	chr13.110206240.110206645	3
chr13	110382269	110382683	chr13.110382269.110382683	4
chr13	110431043	110431471	chr13.110431043.110431471	6
chr13	110447094	110447445	chr13.110447094.110447445	4
chr13	110506538	110506927	chr13.110506538.110506927	3
chr13	110524527	110525304	chr13.110524527.110525304	12
chr13	110874614	110875227	chr13.110874614.110875227	7
chr13	110964285	110964699	chr13.110964285.110964699	6
chr13	111210483	111210986	chr13.111210483.111210986	3
chr13	111403956	111404384	chr13.111403956.111404384	5
chr13	111429118	111429733	chr13.111429118.111429733	3
chr13	112012077	112012454	chr13.112012077.112012454	3
chr13	112583675	112584065	chr13.112583675.112584065	3
chr13	112711782	112712238	chr13.112711782.112712238	4
chr13	112721325	112722022	chr13.112721325.112722022	6
chr13	112725548	112726128	chr13.112725548.112726128	7
chr13	112744566	112745220	chr13.112744566.112745220	3
chr13	112885694	112886496	chr13.112885694.112886496	4
chr13	113022206	113023537	chr13.113022206.113023537	11
chr13	113123797	113124162	chr13.113123797.113124162	2
chr13	113169779	113170419	chr13.113169779.113170419	6
chr13	113274071	113274758	chr13.113274071.113274758	7
chr13	113275352	113275835	chr13.113275352.113275835	6
chr13	113331182	113331827	chr13.113331182.113331827	4
chr13	113419905	113420281	chr13.113419905.113420281	6
chr13	113615137	113615575	chr13.113615137.113615575	8
chr14	20427197	20427645	chr14.20427197.20427645	2
chr14	20495232	20495639	chr14.20495232.20495639	6
chr14	20714941	20715325	chr14.20714941.20715325	2
chr14	21298508	21298821	chr14.21298508.21298821	5
chr14	22520213	22520692	chr14.22520213.22520692	4
chr14	22994794	22995314	chr14.22994794.22995314	2
chr14	23137443	23137845	chr14.23137443.23137845	6
chr14	23494355	23494762	chr14.23494355.23494762	2
chr14	23953636	23954571	chr14.23953636.23954571	9
chr14	24329737	24330101	chr14.24329737.24330101	3
chr14	24943070	24943513	chr14.24943070.24943513	6
chr14	25381536	25381855	chr14.25381536.25381855	5
chr14	27392236	27392620	chr14.27392236.27392620	1
chr14	30998385	30998806	chr14.30998385.30998806	2
chr14	32203100	32203726	chr14.32203100.32203726	7
chr14	33370091	33370499	chr14.33370091.33370499	2
chr14	33647424	33647964	chr14.33647424.33647964	6
chr14	34078112	34078502	chr14.34078112.34078502	3
chr14	35332913	35333440	chr14.35332913.35333440	5
chr14	35341505	35342661	chr14.35341505.35342661	8
chr14	35989287	35989691	chr14.35989287.35989691	4
chr14	36238777	36239109	chr14.36238777.36239109	8
chr14	45716625	45716995	chr14.45716625.45716995	2
chr14	49479411	49479932	chr14.49479411.49479932	3
chr14	50401698	50402017	chr14.50401698.50402017	2
chr14	50647816	50648329	chr14.50647816.50648329	4
chr14	50928200	50928652	chr14.50928200.50928652	4
chr14	50941115	50941536	chr14.50941115.50941536	5
chr14	51398935	51399398	chr14.51398935.51399398	3
chr14	51638289	51638722	chr14.51638289.51638722	1
chr14	51810059	51810486	chr14.51810059.51810486	6
chr14	52014123	52014554	chr14.52014123.52014554	1
chr14	52279455	52279906	chr14.52279455.52279906	2
chr14	53010910	53011669	chr14.53010910.53011669	1
chr14	53663838	53664207	chr14.53663838.53664207	2
chr14	54420543	54420901	chr14.54420543.54420901	3
chr14	55370991	55371415	chr14.55370991.55371415	4
chr14	55454497	55455036	chr14.55454497.55455036	5
chr14	55753028	55753526	chr14.55753028.55753526	2
chr14	55803120	55803537	chr14.55803120.55803537	5
chr14	55881694	55882167	chr14.55881694.55882167	7
chr14	59013702	59014065	chr14.59013702.59014065	2
chr14	59282340	59282793	chr14.59282340.59282793	6
chr14	60753601	60754273	chr14.60753601.60754273	3
chr14	60982075	60982538	chr14.60982075.60982538	3
chr14	60989720	60990122	chr14.60989720.60990122	1
chr14	61547496	61548033	chr14.61547496.61548033	4
chr14	63677910	63678394	chr14.63677910.63678394	6
chr14	63926944	63927284	chr14.63926944.63927284	2
chr14	64221773	64222157	chr14.64221773.64222157	2
chr14	64628979	64629459	chr14.64628979.64629459	3
chr14	64774299	64774779	chr14.64774299.64774779	4
chr14	64948398	64948760	chr14.64948398.64948760	2
chr14	65637765	65638202	chr14.65637765.65638202	6
chr14	67391346	67391765	chr14.67391346.67391765	1
chr14	68468737	68469283	chr14.68468737.68469283	7
chr14	68884356	68884715	chr14.68884356.68884715	2
chr14	68941761	68942267	chr14.68941761.68942267	5
chr14	69039365	69039743	chr14.69039365.69039743	4
chr14	69268841	69269333	chr14.69268841.69269333	2
chr14	69315359	69315853	chr14.69315359.69315853	4
chr14	70223635	70224134	chr14.70223635.70224134	6
chr14	70257607	70257938	chr14.70257607.70257938	4
chr14	72023290	72023618	chr14.72023290.72023618	1
chr14	72463317	72463885	chr14.72463317.72463885	7
chr14	72745593	72746282	chr14.72745593.72746282	6
chr14	72812457	72813060	chr14.72812457.72813060	3
chr14	72924286	72924974	chr14.72924286.72924974	5
chr14	73295175	73295674	chr14.73295175.73295674	1
chr14	73463494	73463957	chr14.73463494.73463957	1
chr14	73753288	73753975	chr14.73753288.73753975	3
chr14	74531514	74532045	chr14.74531514.74532045	4
chr14	74622965	74623350	chr14.74622965.74623350	2
chr14	74983484	74983868	chr14.74983484.74983868	2
chr14	75025095	75025484	chr14.75025095.75025484	2
chr14	75474127	75474679	chr14.75474127.75474679	9
chr14	75535899	75536320	chr14.75535899.75536320	2
chr14	76589303	76589731	chr14.76589303.76589731	7
chr14	77186865	77187493	chr14.77186865.77187493	4
chr14	77478814	77479226	chr14.77478814.77479226	6
chr14	77991470	77991814	chr14.77991470.77991814	4
chr14	78135380	78135784	chr14.78135380.78135784	2
chr14	79631239	79631634	chr14.79631239.79631634	10
chr14	80404446	80404961	chr14.80404446.80404961	4
chr14	81682079	81682566	chr14.81682079.81682566	6
chr14	82694993	82695338	chr14.82694993.82695338	5
chr14	86038395	86038799	chr14.86038395.86038799	9
chr14	86799249	86799785	chr14.86799249.86799785	3
chr14	87483736	87484121	chr14.87483736.87484121	5
chr14	89139855	89140493	chr14.89139855.89140493	9
chr14	89249094	89249563	chr14.89249094.89249563	2
chr14	89283367	89283835	chr14.89283367.89283835	4
chr14	89425974	89426380	chr14.89425974.89426380	6
chr14	89630827	89631474	chr14.89630827.89631474	3
chr14	89922216	89922737	chr14.89922216.89922737	4
chr14	90141112	90141443	chr14.90141112.90141443	1
chr14	90275113	90275569	chr14.90275113.90275569	6
chr14	90281312	90281755	chr14.90281312.90281755	5
chr14	90516820	90517204	chr14.90516820.90517204	3
chr14	90557111	90557528	chr14.90557111.90557528	2
chr14	91219999	91220393	chr14.91219999.91220393	16
chr14	91229710	91230226	chr14.91229710.91230226	3
chr14	91299585	91300008	chr14.91299585.91300008	7
chr14	91574061	91574971	chr14.91574061.91574971	9
chr14	91693392	91693782	chr14.91693392.91693782	1
chr14	91891782	91892374	chr14.91891782.91892374	3
chr14	91943585	91944023	chr14.91943585.91944023	3
chr14	91980325	91980657	chr14.91980325.91980657	1
chr14	92625196	92625725	chr14.92625196.92625725	5
chr14	92690096	92690771	chr14.92690096.92690771	7
chr14	92994103	92994616	chr14.92994103.92994616	2
chr14	93047376	93047827	chr14.93047376.93047827	4
chr14	93051639	93052105	chr14.93051639.93052105	5
chr14	93066008	93066445	chr14.93066008.93066445	8
chr14	93151704	93152087	chr14.93151704.93152087	1
chr14	93193078	93193408	chr14.93193078.93193408	4
chr14	94110560	94110963	chr14.94110560.94110963	5
chr14	94113586	94113937	chr14.94113586.94113937	5
chr14	94345351	94345938	chr14.94345351.94345938	4
chr14	94355373	94355952	chr14.94355373.94355952	3
chr14	94599285	94599632	chr14.94599285.94599632	2
chr14	94775639	94776564	chr14.94775639.94776564	4
chr14	94824011	94824395	chr14.94824011.94824395	2
chr14	95334063	95334473	chr14.95334063.95334473	4
chr14	96054021	96054423	chr14.96054021.96054423	3
chr14	96095871	96096300	chr14.96095871.96096300	9
chr14	96162756	96163231	chr14.96162756.96163231	3
chr14	96166117	96166478	chr14.96166117.96166478	1
chr14	96246495	96246866	chr14.96246495.96246866	4
chr14	97298389	97298817	chr14.97298389.97298817	4
chr14	97380670	97381136	chr14.97380670.97381136	4
chr14	99122418	99122851	chr14.99122418.99122851	4
chr14	99534977	99535427	chr14.99534977.99535427	2
chr14	99809328	99809900	chr14.99809328.99809900	2
chr14	100406530	100407255	chr14.100406530.100407255	4
chr14	100640372	100640884	chr14.100640372.100640884	1
chr14	100703869	100704413	chr14.100703869.100704413	5
chr14	100708314	100708848	chr14.100708314.100708848	3
chr14	100715890	100716333	chr14.100715890.100716333	4
chr14	101075179	101075790	chr14.101075179.101075790	10
chr14	101226503	101227034	chr14.101226503.101227034	10
chr14	101980708	101981167	chr14.101980708.101981167	3
chr14	102028775	102029251	chr14.102028775.102029251	7
chr14	102279714	102280374	chr14.102279714.102280374	7
chr14	102280676	102281015	chr14.102280676.102281015	1
chr14	102486908	102487257	chr14.102486908.102487257	4
chr14	102574769	102575428	chr14.102574769.102575428	7
chr14	103315319	103315968	chr14.103315319.103315968	3
chr14	103582351	103582784	chr14.103582351.103582784	2
chr14	103593604	103593955	chr14.103593604.103593955	2
chr14	103694507	103694829	chr14.103694507.103694829	3
chr14	103905983	103906347	chr14.103905983.103906347	2
chr14	104150161	104150836	chr14.104150161.104150836	7
chr14	104580934	104581708	chr14.104580934.104581708	10
chr14	105026068	105026509	chr14.105026068.105026509	2
chr14	105075339	105075745	chr14.105075339.105075745	9
chr14	105748180	105748698	chr14.105748180.105748698	6
chr14	105908604	105909033	chr14.105908604.105909033	12
chr14	106011640	106012106	chr14.106011640.106012106	10
chr14	106039517	106039813	chr14.106039517.106039813	5
chr14	106334791	106335232	chr14.106334791.106335232	6
chr14	106359560	106359914	chr14.106359560.106359914	3
chr15	24823496	24823851	chr15.24823496.24823851	2
chr15	25795162	25795561	chr15.25795162.25795561	5
chr15	25883925	25884379	chr15.25883925.25884379	3
chr15	26449333	26449752	chr15.26449333.26449752	3
chr15	26454027	26454363	chr15.26454027.26454363	5
chr15	26629023	26629525	chr15.26629023.26629525	4
chr15	26667342	26668157	chr15.26667342.26668157	6
chr15	27956377	27956833	chr15.27956377.27956833	2
chr15	28017432	28017952	chr15.28017432.28017952	4
chr15	28205743	28206175	chr15.28205743.28206175	2
chr15	28215445	28215910	chr15.28215445.28215910	3
chr15	28904463	28905018	chr15.28904463.28905018	4
chr15	28911174	28911788	chr15.28911174.28911788	6
chr15	28933697	28934288	chr15.28933697.28934288	5
chr15	28955880	28956365	chr15.28955880.28956365	3
chr15	29470896	29471337	chr15.29470896.29471337	3
chr15	29657018	29657328	chr15.29657018.29657328	6
chr15	29843648	29844132	chr15.29843648.29844132	4
chr15	30755082	30755467	chr15.30755082.30755467	2
chr15	30766410	30766762	chr15.30766410.30766762	7
chr15	30953894	30954588	chr15.30953894.30954588	3
chr15	31229026	31229703	chr15.31229026.31229703	5
chr15	31255693	31256142	chr15.31255693.31256142	2
chr15	31263443	31263775	chr15.31263443.31263775	4
chr15	31272538	31272957	chr15.31272538.31272957	9
chr15	31435222	31435801	chr15.31435222.31435801	2
chr15	31442750	31443260	chr15.31442750.31443260	1
chr15	31554288	31554765	chr15.31554288.31554765	3
chr15	32706738	32707154	chr15.32706738.32707154	4
chr15	32899290	32899753	chr15.32899290.32899753	6
chr15	32979714	32980241	chr15.32979714.32980241	10
chr15	33226715	33227025	chr15.33226715.33227025	5
chr15	33460259	33460668	chr15.33460259.33460668	3
chr15	33722079	33722387	chr15.33722079.33722387	4
chr15	34241464	34241792	chr15.34241464.34241792	3
chr15	34657468	34657931	chr15.34657468.34657931	5
chr15	34810438	34811246	chr15.34810438.34811246	7
chr15	34993913	34994407	chr15.34993913.34994407	2
chr15	35548006	35548839	chr15.35548006.35548839	7
chr15	36090690	36091033	chr15.36090690.36091033	2
chr15	38398265	38398650	chr15.38398265.38398650	5
chr15	38627900	38628361	chr15.38627900.38628361	4
chr15	38886539	38887341	chr15.38886539.38887341	6
chr15	39427177	39427711	chr15.39427177.39427711	5
chr15	39801932	39802253	chr15.39801932.39802253	1
chr15	40084625	40085177	chr15.40084625.40085177	2
chr15	40152001	40152455	chr15.40152001.40152455	2
chr15	40266461	40267465	chr15.40266461.40267465	3
chr15	40314945	40315372	chr15.40314945.40315372	1
chr15	40412377	40412853	chr15.40412377.40412853	3
chr15	41507056	41507463	chr15.41507056.41507463	1
chr15	41547213	41547554	chr15.41547213.41547554	3
chr15	41585835	41586183	chr15.41585835.41586183	2
chr15	41804261	41805268	chr15.41804261.41805268	5
chr15	41892514	41893026	chr15.41892514.41893026	4
chr15	41957393	41957798	chr15.41957393.41957798	1
chr15	42035308	42035910	chr15.42035308.42035910	10
chr15	42107427	42107880	chr15.42107427.42107880	4
chr15	42137591	42138376	chr15.42137591.42138376	5
chr15	42158432	42158783	chr15.42158432.42158783	2
chr15	42890550	42891063	chr15.42890550.42891063	6
chr15	43067806	43068159	chr15.43067806.43068159	3
chr15	43123125	43123548	chr15.43123125.43123548	4
chr15	44297161	44297617	chr15.44297161.44297617	3
chr15	44956536	44956983	chr15.44956536.44956983	4
chr15	45442733	45443187	chr15.45442733.45443187	3
chr15	47443932	47444337	chr15.47443932.47444337	1
chr15	47551192	47551523	chr15.47551192.47551523	3
chr15	48006039	48006589	chr15.48006039.48006589	5
chr15	48373899	48374382	chr15.48373899.48374382	5
chr15	48385231	48386046	chr15.48385231.48386046	3
chr15	49328964	49329329	chr15.49328964.49329329	1
chr15	50148368	50148768	chr15.50148368.50148768	5
chr15	50165618	50166047	chr15.50165618.50166047	1
chr15	50166155	50166815	chr15.50166155.50166815	5
chr15	50828814	50829257	chr15.50828814.50829257	6
chr15	51004154	51004613	chr15.51004154.51004613	2
chr15	51777001	51777430	chr15.51777001.51777430	1
chr15	52010937	52011351	chr15.52010937.52011351	3
chr15	52100836	52101221	chr15.52100836.52101221	1
chr15	52102490	52102828	chr15.52102490.52102828	2
chr15	52103548	52103931	chr15.52103548.52103931	2
chr15	52143939	52144452	chr15.52143939.52144452	5
chr15	52261706	52262347	chr15.52261706.52262347	5
chr15	55237567	55237916	chr15.55237567.55237916	2
chr15	55270318	55271100	chr15.55270318.55271100	7
chr15	55774353	55774771	chr15.55774353.55774771	4
chr15	57334347	57334870	chr15.57334347.57334870	6
chr15	57356755	57357147	chr15.57356755.57357147	1
chr15	57440898	57441267	chr15.57440898.57441267	4
chr15	57478063	57478448	chr15.57478063.57478448	7
chr15	58221677	58222078	chr15.58221677.58222078	5
chr15	58402149	58402740	chr15.58402149.58402740	5
chr15	58731745	58732150	chr15.58731745.58732150	2
chr15	58866191	58866730	chr15.58866191.58866730	5
chr15	59138207	59138662	chr15.59138207.59138662	2
chr15	59313813	59314254	chr15.59313813.59314254	5
chr15	59482673	59483166	chr15.59482673.59483166	5
chr15	59501566	59502017	chr15.59501566.59502017	5
chr15	59553910	59554423	chr15.59553910.59554423	6
chr15	59587068	59587554	chr15.59587068.59587554	6
chr15	60091224	60091755	chr15.60091224.60091755	5
chr15	60340648	60341018	chr15.60340648.60341018	1
chr15	60520092	60520529	chr15.60520092.60520529	1
chr15	60523127	60523527	chr15.60523127.60523527	3
chr15	60526182	60526898	chr15.60526182.60526898	8
chr15	61119030	61119370	chr15.61119030.61119370	8
chr15	61749184	61749592	chr15.61749184.61749592	2
chr15	61828065	61828403	chr15.61828065.61828403	1
chr15	62094384	62094910	chr15.62094384.62094910	9
chr15	62099126	62099750	chr15.62099126.62099750	7
chr15	62307513	62308064	chr15.62307513.62308064	8
chr15	62496087	62496736	chr15.62496087.62496736	1
chr15	62753820	62754292	chr15.62753820.62754292	5
chr15	62976272	62976977	chr15.62976272.62976977	5
chr15	63080017	63080619	chr15.63080017.63080619	7
chr15	63089271	63089661	chr15.63089271.63089661	2
chr15	63135727	63136326	chr15.63135727.63136326	3
chr15	63203777	63204189	chr15.63203777.63204189	5
chr15	63247115	63247526	chr15.63247115.63247526	1
chr15	63403691	63404047	chr15.63403691.63404047	5
chr15	63436763	63437343	chr15.63436763.63437343	1
chr15	64010722	64011210	chr15.64010722.64011210	2
chr15	64051416	64052321	chr15.64051416.64052321	4
chr15	64248004	64248360	chr15.64248004.64248360	3
chr15	64378470	64378859	chr15.64378470.64378859	3
chr15	64750044	64750749	chr15.64750044.64750749	4
chr15	64883157	64883639	chr15.64883157.64883639	2
chr15	64930257	64930708	chr15.64930257.64930708	1
chr15	65326124	65326624	chr15.65326124.65326624	11
chr15	66027219	66028196	chr15.66027219.66028196	7
chr15	66042660	66043132	chr15.66042660.66043132	4
chr15	66115872	66116385	chr15.66115872.66116385	3
chr15	66151809	66152358	chr15.66151809.66152358	2
chr15	66483030	66483709	chr15.66483030.66483709	1
chr15	66588542	66589377	chr15.66588542.66589377	4
chr15	66780062	66780575	chr15.66780062.66780575	3
chr15	66830363	66830833	chr15.66830363.66830833	8
chr15	67941715	67942069	chr15.67941715.67942069	4
chr15	68316490	68316954	chr15.68316490.68316954	7
chr15	68617051	68617422	chr15.68617051.68617422	5
chr15	68994117	68994529	chr15.68994117.68994529	3
chr15	69044887	69045666	chr15.69044887.69045666	12
chr15	69093139	69093608	chr15.69093139.69093608	4
chr15	69388251	69388745	chr15.69388251.69388745	6
chr15	69578631	69579743	chr15.69578631.69579743	7
chr15	69685586	69686006	chr15.69685586.69686006	9
chr15	69854475	69855242	chr15.69854475.69855242	6
chr15	69987703	69989305	chr15.69987703.69989305	11
